Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2020-01-01 01:00:00,68.00,99.00,1.10,9.50,6.00,14.90,7.00,0.80,61.90,0.90,1.50,0.10,NA,NA,0.10,23.90,87.00,4.80,75.00,0.00,0.00,14.00,760.00,NA
2020-01-01 02:00:00,68.00,98.50,1.18,11.40,7.00,15.28,12.20,0.85,56.15,0.98,1.78,0.10,NA,NA,0.10,23.72,87.50,3.95,77.25,0.00,0.00,14.00,759.75,NA
2020-01-01 03:00:00,68.50,96.00,1.52,11.95,7.60,15.75,14.90,0.78,52.90,1.00,2.38,0.10,NA,NA,0.10,23.48,87.25,3.50,73.25,0.00,0.00,14.00,759.00,NA
2020-01-01 04:00:00,70.75,95.75,0.98,12.40,7.40,16.23,22.42,0.74,50.62,1.08,2.28,0.10,NA,NA,0.10,23.33,85.25,3.75,74.75,0.00,0.00,14.00,759.00,NA
2020-01-01 05:00:00,74.50,103.00,1.35,12.20,7.60,16.77,26.22,0.75,48.75,1.12,2.70,0.10,NA,NA,0.10,23.20,86.00,3.35,63.25,0.00,0.00,14.00,760.00,NA
2020-01-01 06:00:00,78.50,101.75,1.62,13.80,8.65,16.60,16.98,0.80,40.62,1.27,8.30,0.12,NA,NA,0.10,22.70,87.50,2.92,44.00,0.00,0.00,15.00,760.50,NA
2020-01-01 07:00:00,77.00,107.00,2.42,14.98,9.88,16.70,15.75,0.69,45.53,2.28,30.05,0.30,NA,NA,0.35,23.42,83.25,3.60,68.50,0.00,0.00,34.00,761.50,NA
2020-01-01 08:00:00,71.75,99.75,2.05,13.12,8.68,16.35,15.58,0.70,55.58,0.98,2.20,0.10,NA,NA,0.10,24.90,75.75,5.38,77.75,0.00,0.00,98.00,762.50,NA
2020-01-01 09:00:00,67.25,96.75,1.95,13.48,8.78,15.48,19.23,1.04,62.32,0.90,2.78,0.10,NA,NA,0.10,26.62,72.25,5.65,80.75,0.00,0.00,168.75,763.00,NA
2020-01-01 10:00:00,64.75,98.25,2.20,14.22,9.35,15.30,19.18,1.20,66.60,0.88,2.43,0.10,NA,NA,0.10,28.08,70.00,5.50,82.25,0.00,0.00,214.00,763.00,NA
2020-01-01 11:00:00,60.50,93.75,2.60,14.40,9.80,14.75,17.42,0.82,67.82,0.78,2.10,0.10,NA,NA,0.10,29.45,68.00,5.90,93.75,0.00,0.00,231.50,762.00,NA
2020-01-01 12:00:00,54.25,88.25,2.20,10.48,7.35,16.42,19.90,0.75,67.95,0.65,1.00,NA,NA,NA,0.10,29.98,66.00,6.30,99.00,0.00,0.00,183.00,761.00,NA
2020-01-01 13:00:00,61.00,87.25,1.48,9.20,6.10,14.52,19.67,0.67,66.82,0.60,0.55,NA,NA,NA,0.10,30.40,65.50,6.02,104.25,0.00,0.00,171.75,760.00,NA
2020-01-01 14:00:00,44.75,74.50,1.62,9.32,6.28,14.65,19.85,0.70,70.50,0.60,0.52,NA,NA,NA,0.10,30.32,65.75,6.35,99.75,0.00,0.00,137.00,759.25,NA
2020-01-01 15:00:00,50.50,80.00,1.65,9.35,6.30,14.68,19.55,0.69,72.28,0.60,0.52,NA,NA,NA,0.10,30.30,65.75,6.20,96.75,0.00,0.00,88.50,759.00,NA
2020-01-01 16:00:00,50.50,84.00,1.65,10.58,6.92,14.55,18.35,0.72,68.25,0.62,0.82,NA,NA,NA,0.10,29.55,67.75,5.70,95.50,0.00,0.00,47.50,759.00,NA
2020-01-01 17:00:00,38.25,73.75,2.00,8.70,6.28,12.00,17.55,0.47,43.35,0.40,0.80,NA,NA,NA,0.10,28.45,71.25,4.97,106.75,0.00,0.00,19.00,759.25,NA
2020-01-01 18:00:00,23.75,45.00,1.68,12.05,7.80,12.85,16.55,0.66,55.95,0.35,0.88,0.10,NA,NA,0.10,27.50,74.50,3.75,97.50,0.00,0.00,15.25,760.25,NA
2020-01-01 19:00:00,54.50,83.00,1.55,16.18,9.85,14.88,17.62,0.86,60.22,0.92,2.95,0.12,NA,NA,0.12,27.28,76.50,3.82,91.00,0.00,0.00,15.00,761.25,NA
2020-01-01 20:00:00,67.00,97.50,1.62,18.05,10.90,14.98,16.52,0.92,52.47,1.10,3.58,0.20,NA,NA,0.22,26.55,80.25,3.42,88.00,0.00,0.00,15.00,762.00,NA
2020-01-01 21:00:00,58.25,88.50,1.42,12.02,7.58,13.60,16.62,0.68,47.08,1.00,2.75,0.12,NA,NA,0.12,26.15,81.75,5.08,84.25,0.00,0.00,14.00,762.00,NA
2020-01-01 22:00:00,39.75,63.50,0.92,9.18,5.65,12.60,16.55,0.64,45.98,0.60,1.58,0.10,NA,NA,0.10,25.68,83.25,4.22,81.75,0.00,0.00,14.00,762.25,NA
2020-01-01 23:00:00,40.75,59.50,1.20,8.23,5.35,13.62,15.38,0.72,51.25,0.75,1.42,0.10,NA,NA,0.10,25.20,85.00,3.72,80.50,0.00,0.00,14.00,762.00,NA
2020-01-02 00:00:00,52.75,69.50,1.42,8.22,5.52,13.80,16.30,0.79,50.28,0.78,1.30,NA,NA,NA,0.10,25.00,86.00,3.62,76.50,0.00,0.00,14.00,761.75,NA
2020-01-02 01:00:00,42.50,62.25,1.28,7.85,5.20,12.73,16.30,0.68,45.08,0.60,1.00,NA,NA,NA,0.10,25.08,86.00,4.80,80.25,0.00,0.00,14.00,761.00,NA
2020-01-02 02:00:00,30.00,44.75,1.45,7.35,5.10,12.32,17.32,0.64,41.55,0.45,0.90,NA,NA,NA,0.10,25.15,86.00,3.82,76.25,0.00,0.00,14.00,760.50,NA
2020-01-02 03:00:00,28.75,48.00,1.00,8.70,5.45,13.12,17.30,0.66,39.65,0.60,1.58,NA,NA,NA,0.10,24.90,86.00,4.85,76.25,0.00,0.00,14.00,760.00,NA
2020-01-02 04:00:00,45.25,62.25,1.27,9.62,6.15,14.80,20.05,0.75,45.10,0.72,2.53,0.10,NA,NA,0.10,24.65,84.75,5.32,81.75,0.00,0.00,14.00,760.50,NA
2020-01-02 05:00:00,53.50,69.50,1.38,11.32,7.12,15.85,25.98,0.74,44.15,0.80,2.12,0.10,NA,NA,0.10,24.38,84.25,4.75,77.25,0.00,0.00,14.00,761.00,NA
2020-01-02 06:00:00,56.25,70.25,1.38,10.88,6.85,15.30,23.48,0.71,43.80,0.92,1.80,0.10,NA,NA,0.10,24.25,85.00,4.80,78.00,0.00,0.00,14.75,761.75,NA
2020-01-02 07:00:00,49.75,67.25,2.60,11.95,8.48,14.50,20.40,0.68,41.98,0.78,1.92,0.10,NA,NA,0.10,24.52,84.75,4.50,69.00,0.00,0.00,31.00,762.50,NA
2020-01-02 08:00:00,45.25,64.25,2.75,13.08,9.15,14.45,15.80,0.70,43.15,0.82,2.62,0.10,NA,NA,0.10,25.65,81.00,4.22,74.25,0.00,0.00,96.75,763.50,NA
2020-01-02 09:00:00,39.50,59.25,3.18,12.90,9.43,13.22,22.68,0.72,50.60,0.70,2.43,0.10,NA,NA,0.10,27.40,75.00,6.12,80.50,0.00,0.00,178.25,764.00,NA
