Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,107.00,172.75,1.82,8.52,6.02,16.75,11.85,1.18,24.25,2.50,5.60,0.62,NA,NA,0.10,19.85,87.50,0.57,174.25,0.00,0.00,12.00,761.00,0.00
2025-01-01 01:00:00,99.75,158.00,1.15,7.95,4.45,17.58,12.12,1.22,18.20,2.60,5.45,1.45,NA,NA,0.10,19.20,88.50,0.78,306.25,0.00,0.00,11.75,760.50,0.00
2025-01-01 02:00:00,94.25,149.75,1.95,6.62,5.08,17.70,11.12,1.29,16.25,2.60,5.25,0.92,NA,NA,0.10,18.85,89.25,0.70,299.25,0.00,0.00,12.00,760.00,0.00
2025-01-01 03:00:00,91.75,148.25,1.60,7.93,5.08,17.68,11.82,0.89,15.23,2.90,6.05,0.77,NA,NA,0.10,18.60,90.00,0.32,169.75,0.00,0.00,12.00,759.75,0.00
2025-01-01 04:00:00,95.75,155.25,2.30,7.92,6.10,17.27,10.42,1.12,10.25,2.92,6.55,0.92,NA,NA,0.10,18.22,90.00,0.20,193.25,0.00,0.00,12.00,759.25,0.00
2025-01-01 05:00:00,80.75,120.25,3.20,7.48,6.58,17.08,9.93,1.16,3.60,3.35,7.72,1.02,NA,NA,0.10,17.62,91.00,0.20,170.75,0.00,0.00,12.00,760.00,0.00
2025-01-01 06:00:00,74.00,94.00,5.30,8.67,8.90,14.67,9.47,1.12,0.53,3.27,8.23,1.33,NA,NA,0.10,17.80,90.00,0.23,89.67,0.00,0.00,16.00,760.33,0.00
2025-01-01 07:00:00,77.00,120.33,4.70,10.63,9.50,14.30,9.87,1.18,5.93,3.43,20.87,1.60,NA,NA,0.60,19.00,89.67,0.60,203.00,0.00,0.00,164.33,761.33,0.00
2025-01-01 08:00:00,81.25,150.25,1.08,10.52,6.48,16.10,9.88,1.01,22.10,2.90,15.82,1.15,NA,NA,0.10,20.50,86.25,1.30,104.75,0.00,0.00,335.50,762.00,0.00
2025-01-01 09:00:00,86.33,138.00,1.73,8.67,6.03,17.40,12.07,0.81,38.23,2.17,8.03,0.70,NA,NA,0.10,22.80,77.33,2.17,100.67,0.00,0.00,413.67,763.00,0.00
2025-01-01 10:00:00,87.75,130.75,1.55,8.68,5.90,17.03,12.27,0.65,43.98,1.88,5.08,0.25,NA,NA,0.10,24.52,70.75,2.25,110.00,0.00,0.00,419.75,762.25,0.00
2025-01-01 11:00:00,83.75,130.25,1.75,8.95,6.20,17.15,13.00,0.22,51.10,1.92,4.82,NA,NA,NA,0.10,25.70,63.75,2.38,150.25,0.00,0.00,418.50,761.75,0.00
2025-01-01 12:00:00,79.50,119.00,15.80,11.20,15.97,17.10,12.60,0.67,53.00,1.58,3.32,NA,NA,NA,0.10,26.83,56.50,2.30,136.00,0.00,0.00,418.25,760.50,-0.02
2025-01-01 13:00:00,66.50,105.33,1.55,7.78,5.38,17.25,13.60,0.85,53.15,1.30,2.50,NA,NA,NA,0.10,27.85,49.75,2.65,125.25,0.00,0.00,416.00,759.25,0.05
2025-01-01 14:00:00,58.25,94.00,0.95,6.62,4.30,17.55,13.55,1.03,55.60,1.00,1.92,NA,NA,NA,0.10,27.90,46.75,2.08,108.75,0.00,0.00,401.25,758.25,0.00
2025-01-01 15:00:00,57.50,91.00,0.88,8.35,5.15,17.55,13.48,0.78,58.55,0.82,1.50,NA,NA,NA,0.10,27.60,46.50,2.28,106.00,0.00,0.00,387.75,758.00,0.02
2025-01-01 16:00:00,60.75,98.00,2.12,8.52,6.25,17.12,13.15,0.76,58.30,0.98,1.55,NA,NA,NA,0.10,27.08,47.50,1.35,93.00,0.00,0.00,340.50,758.00,0.00
2025-01-01 17:00:00,58.25,94.75,1.55,16.50,10.02,14.05,12.92,0.86,41.42,1.12,3.15,0.65,NA,NA,0.10,25.62,51.00,0.52,177.00,0.00,0.00,106.25,758.00,0.00
2025-01-01 18:00:00,62.00,103.00,2.13,40.93,23.50,4.47,10.93,1.00,37.30,1.70,6.90,1.37,NA,NA,0.10,23.60,60.33,1.20,98.67,0.00,0.00,11.67,758.67,0.00
2025-01-01 19:00:00,69.25,145.00,2.22,27.75,16.55,9.35,9.93,1.16,29.05,1.58,5.98,1.05,NA,NA,0.10,21.90,71.25,0.62,157.00,0.00,0.00,12.00,759.75,0.00
2025-01-01 20:00:00,76.00,156.25,1.70,24.92,14.60,10.95,9.80,1.03,25.83,1.60,5.48,0.82,NA,NA,0.10,20.55,76.00,0.82,170.25,0.00,0.00,11.75,760.00,0.00
2025-01-01 21:00:00,78.50,158.75,2.08,14.98,9.65,14.65,10.52,0.85,29.98,1.65,4.30,0.85,NA,NA,0.10,19.88,79.00,1.02,241.50,0.00,0.00,11.50,761.00,0.00
2025-01-01 22:00:00,90.00,147.75,0.95,12.65,7.52,15.68,9.62,0.67,20.90,2.25,5.50,0.95,NA,NA,0.10,19.33,81.00,1.10,152.75,0.00,0.00,11.75,761.00,0.00
2025-01-01 23:00:00,102.00,153.00,1.17,10.70,6.60,16.13,8.43,0.74,22.87,2.27,5.53,0.70,NA,NA,0.10,18.93,83.33,0.53,121.67,0.00,0.00,12.00,760.00,0.00
2025-01-02 00:00:00,102.50,155.50,1.40,10.52,6.78,16.38,9.32,0.85,29.25,2.20,5.38,0.75,NA,NA,0.10,18.95,85.00,0.28,51.75,0.00,0.00,12.00,760.00,0.00
2025-01-02 01:00:00,101.25,148.50,1.58,7.85,5.45,17.23,8.95,0.98,23.25,2.22,6.02,0.77,NA,NA,0.10,18.77,86.25,0.32,197.50,0.00,0.00,11.75,759.25,0.00
2025-01-02 02:00:00,99.50,148.00,1.45,6.90,4.85,17.70,9.00,0.94,18.35,2.28,5.78,0.72,NA,NA,0.10,18.75,86.75,0.65,226.00,0.00,0.00,11.50,758.75,0.00
