Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,63.00,96.75,1.80,17.98,11.00,9.68,21.88,0.76,54.88,1.83,8.07,1.08,NA,0.65,0.32,18.88,78.25,3.45,83.50,0.00,0.00,3.00,762.00,0.08
2022-01-01 01:00:00,63.25,109.75,2.10,18.95,11.80,8.98,18.58,0.37,59.10,1.80,8.50,1.00,NA,0.70,0.30,18.58,77.00,2.47,79.25,0.00,0.00,3.00,761.75,0.06
2022-01-01 02:00:00,46.25,85.75,4.00,23.65,15.82,10.15,16.88,0.12,57.87,1.55,8.02,0.95,NA,0.75,0.30,18.18,77.25,2.28,92.75,0.00,0.00,3.00,761.00,0.04
2022-01-01 03:00:00,46.25,74.75,1.85,16.80,10.45,10.88,12.65,0.47,62.23,1.30,6.50,0.68,NA,0.60,0.22,16.77,78.75,1.95,121.25,0.00,0.00,3.50,761.00,-0.00
2022-01-01 04:00:00,44.75,62.50,1.27,15.52,9.30,10.62,7.38,0.49,55.32,1.20,5.78,0.52,NA,0.48,0.20,15.70,81.75,1.85,145.00,0.00,0.00,3.50,761.00,-0.04
2022-01-01 05:00:00,46.00,66.25,1.70,14.58,9.12,10.38,5.38,0.47,44.62,1.05,5.85,0.50,NA,0.43,0.20,14.92,84.00,1.55,135.25,0.00,0.00,4.00,761.25,-0.02
2022-01-01 06:00:00,57.00,85.75,2.05,25.00,15.00,12.98,10.40,1.06,42.62,1.63,6.22,0.52,NA,0.43,0.20,14.95,83.25,1.12,154.25,0.00,0.00,119.25,762.00,-0.01
2022-01-01 07:00:00,111.50,144.25,5.62,41.35,26.55,13.18,21.33,1.72,36.45,0.72,8.43,0.88,NA,0.70,0.30,17.32,79.50,0.82,144.50,0.00,0.00,381.25,763.00,-0.00
2022-01-01 08:00:00,134.25,191.50,6.28,35.00,23.67,10.88,22.20,1.33,51.08,3.65,9.50,1.12,NA,0.85,0.35,20.55,70.25,1.92,127.25,0.00,0.00,412.75,763.50,-0.03
2022-01-01 09:00:00,85.50,144.75,4.70,23.25,16.20,9.45,22.85,1.03,75.42,2.90,7.75,1.03,NA,0.75,0.52,23.28,63.25,3.12,96.50,0.00,0.00,424.50,764.00,0.04
