Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,120.25,194.50,2.55,18.42,11.88,12.72,11.90,0.92,6.20,1.20,3.32,1.48,NA,0.95,0.65,25.05,96.00,0.85,110.25,0.00,0.00,3.00,759.00,0.00
2025-01-01 01:00:00,146.00,220.25,1.35,20.45,11.98,15.45,13.80,0.98,5.85,1.15,2.72,1.15,NA,0.65,0.40,24.10,96.00,0.85,138.00,0.00,0.00,3.00,758.75,0.01
2025-01-01 02:00:00,131.75,206.00,1.40,16.52,9.93,27.75,12.22,1.01,5.33,1.32,3.35,1.45,NA,0.80,0.50,23.05,93.00,0.77,179.25,0.00,0.00,3.00,758.00,0.01
2025-01-01 03:00:00,103.25,156.50,1.20,12.50,7.40,27.75,10.27,0.93,4.40,1.40,3.42,1.42,NA,0.75,0.60,22.62,93.00,0.73,133.75,0.00,0.00,3.00,758.00,0.01
2025-01-01 04:00:00,93.00,143.50,1.87,17.05,10.10,21.38,10.07,1.13,5.38,1.35,3.03,1.28,NA,0.73,0.57,22.43,94.75,0.50,143.75,0.00,0.00,3.00,758.00,0.01
2025-01-01 05:00:00,91.75,140.00,1.80,11.92,6.70,20.23,10.20,0.80,5.38,1.28,2.42,1.08,NA,0.60,0.35,22.05,93.25,1.18,90.75,0.00,0.00,3.00,758.00,0.01
2025-01-01 06:00:00,76.75,121.25,3.62,12.98,9.85,17.35,14.23,0.79,6.07,1.12,1.85,0.72,NA,0.48,0.18,22.93,94.00,1.12,101.75,0.00,0.00,121.25,758.50,0.00
2025-01-01 07:00:00,69.00,108.25,2.17,13.88,9.15,13.00,13.82,0.70,6.30,0.92,1.52,0.52,NA,0.28,0.10,24.07,92.25,1.75,152.50,0.00,0.00,375.50,759.50,0.00
2025-01-01 08:00:00,65.25,104.75,2.33,17.12,10.95,10.42,14.15,0.72,6.38,0.85,1.48,0.55,NA,0.22,NA,25.72,86.25,1.68,170.50,0.00,0.00,409.25,760.25,-0.01
2025-01-01 09:00:00,64.75,113.75,2.95,14.88,10.32,11.92,19.50,0.67,5.75,0.85,1.50,0.50,NA,0.22,0.05,26.52,83.00,2.62,285.25,0.00,0.00,420.50,760.75,-0.02
2025-01-01 10:00:00,71.75,125.75,2.65,16.88,11.15,23.10,24.63,0.79,5.18,0.98,1.45,0.50,NA,0.52,0.05,25.25,82.50,3.27,281.00,0.00,0.00,421.25,760.00,-0.05
2025-01-01 11:00:00,79.00,131.75,5.70,10.80,8.57,25.30,28.53,0.90,3.42,1.08,1.45,0.55,NA,0.20,NA,26.20,77.50,3.52,235.75,0.00,0.00,428.00,759.50,-0.07
2025-01-01 12:00:00,85.75,145.75,2.75,11.90,8.55,15.25,31.42,0.87,2.58,1.02,1.40,0.45,NA,0.35,NA,27.02,72.75,3.20,241.00,0.00,0.00,427.00,758.50,-0.08
2025-01-01 13:00:00,88.50,154.00,1.98,13.10,8.57,13.40,34.88,0.76,1.35,1.00,1.35,0.45,NA,0.18,NA,27.72,66.75,3.22,206.00,0.00,0.00,422.50,757.25,-0.02
2025-01-01 14:00:00,88.25,151.50,1.05,15.22,8.20,15.25,32.75,0.80,1.32,0.98,1.30,0.45,NA,0.12,NA,27.68,60.75,2.50,198.75,0.00,0.00,412.50,756.25,-0.01
2025-01-01 15:00:00,81.25,139.50,3.50,11.80,8.38,15.80,30.25,0.68,1.40,0.90,1.30,0.50,NA,0.18,NA,27.82,58.25,2.40,200.25,0.00,0.00,398.00,756.00,-0.00
2025-01-01 16:00:00,74.00,126.00,1.95,14.22,9.15,16.00,27.38,0.73,2.00,0.90,1.27,0.43,NA,0.15,NA,27.58,58.00,2.08,183.00,0.00,0.00,371.25,756.00,0.01
2025-01-01 17:00:00,72.00,134.50,2.60,24.70,13.48,16.32,23.62,1.02,3.82,0.95,1.88,0.68,NA,0.30,0.12,26.52,69.00,2.70,129.75,0.00,0.00,180.25,756.00,0.04
2025-01-01 18:00:00,83.50,159.00,1.63,28.55,16.12,16.20,15.05,1.09,4.35,1.25,3.02,1.23,NA,0.92,0.52,25.62,74.00,3.65,105.00,0.00,0.00,3.00,757.00,0.04
2025-01-01 19:00:00,78.25,148.50,0.55,29.80,15.30,16.45,14.50,0.89,3.92,1.37,3.92,1.45,NA,1.10,0.70,24.55,73.75,4.12,104.25,0.00,0.00,3.00,757.75,0.06
2025-01-01 20:00:00,68.50,126.75,2.20,28.48,16.28,16.08,15.15,1.01,3.28,1.32,3.95,1.65,NA,0.82,0.77,23.98,80.00,2.72,106.50,0.00,0.00,3.00,759.00,0.03
2025-01-01 21:00:00,75.50,131.50,2.43,26.83,16.25,16.05,13.12,1.02,4.15,1.32,3.95,1.65,NA,1.02,0.88,23.48,85.50,1.40,89.75,0.00,0.00,3.00,759.00,0.02
2025-01-01 22:00:00,83.00,140.00,3.17,25.92,15.65,16.80,12.92,0.91,4.70,1.25,3.60,1.67,NA,0.82,0.85,23.02,88.75,1.12,109.00,0.00,0.00,3.00,759.00,0.02
2025-01-01 23:00:00,84.75,146.00,2.10,20.90,12.82,14.95,11.30,0.68,5.60,1.12,2.95,1.25,NA,0.73,0.55,23.75,90.50,0.98,106.50,0.00,0.00,3.00,758.50,0.01
2025-01-02 00:00:00,89.75,150.50,2.90,14.90,9.50,13.90,7.50,0.55,5.82,1.00,2.30,0.90,NA,0.57,0.38,24.30,93.50,0.90,148.25,0.00,0.00,3.00,758.00,0.01
2025-01-02 01:00:00,86.50,133.50,3.38,10.38,8.28,13.05,6.22,0.46,6.25,0.98,1.70,0.62,NA,0.22,0.05,24.28,94.50,0.85,164.75,0.00,0.00,3.00,757.25,0.00
2025-01-02 02:00:00,78.75,121.75,2.45,9.43,7.02,13.62,7.55,0.60,6.40,0.85,1.45,0.45,NA,0.30,0.05,24.02,93.50,1.15,151.75,0.00,0.00,3.00,757.00,0.00
2025-01-02 03:00:00,76.50,115.75,1.88,9.92,6.82,25.90,7.48,0.70,4.80,1.00,1.42,0.38,NA,0.35,NA,21.98,93.25,1.10,119.50,0.00,0.00,3.00,756.00,0.00
2025-01-02 04:00:00,70.50,107.00,2.00,9.98,6.45,23.90,7.15,0.62,5.12,0.88,1.38,0.35,NA,0.10,NA,21.25,95.00,0.92,111.75,0.00,0.00,3.00,756.25,0.00
2025-01-02 05:00:00,66.50,104.25,2.67,12.50,7.98,19.23,10.32,0.87,5.95,0.85,1.30,0.38,NA,NA,NA,21.02,96.00,0.85,152.50,0.00,0.00,3.00,757.00,0.01
2025-01-02 06:00:00,69.00,116.75,3.08,15.00,10.45,16.68,8.33,0.72,4.70,0.88,1.45,0.40,NA,0.10,NA,20.90,95.50,0.98,129.75,0.00,0.00,97.25,757.75,0.01
2025-01-02 07:00:00,69.50,121.75,2.72,19.95,12.82,15.02,9.42,0.75,5.85,1.05,1.55,0.40,NA,0.28,NA,22.40,91.25,1.32,166.75,0.00,0.00,382.75,758.75,0.00
2025-01-02 08:00:00,62.25,115.75,3.22,21.65,14.12,10.75,9.70,0.63,5.92,0.95,1.65,0.52,NA,0.15,0.08,24.85,85.75,1.52,187.50,0.00,0.00,413.25,759.75,-0.00
2025-01-02 09:00:00,64.00,127.25,4.62,20.78,14.80,10.32,12.32,0.60,6.18,0.95,1.80,0.65,NA,0.32,0.27,26.02,83.75,2.85,253.00,0.00,0.00,425.00,760.50,-0.02
2025-01-02 10:00:00,70.00,134.25,2.08,20.18,12.40,10.75,15.47,0.72,6.13,1.00,1.90,0.70,NA,0.45,0.18,27.22,77.50,2.17,205.25,0.00,0.00,425.50,760.50,0.00
2025-01-02 11:00:00,81.25,152.25,1.53,17.13,10.37,16.27,28.63,0.66,4.12,1.12,1.92,0.50,NA,0.77,0.20,26.83,71.75,2.05,204.25,0.00,0.00,414.75,759.25,-0.01
2025-01-02 12:00:00,88.25,150.75,3.15,12.50,9.25,13.65,33.25,0.52,3.18,1.10,1.75,0.43,NA,0.32,0.08,26.98,69.50,2.98,262.00,0.00,0.00,426.75,758.50,-0.06
2025-01-02 13:00:00,86.00,149.50,2.23,12.10,7.70,12.48,31.35,0.44,1.03,1.02,1.42,0.35,NA,0.20,NA,27.22,65.50,2.85,266.75,0.00,0.00,420.00,757.50,-0.04
2025-01-02 14:00:00,78.00,140.25,3.97,10.55,8.82,12.48,27.67,0.84,0.80,0.88,1.18,0.30,NA,NA,NA,27.48,65.25,2.90,239.75,0.00,0.00,411.50,757.00,-0.04
2025-01-02 15:00:00,83.00,145.00,1.60,12.72,7.65,13.77,24.05,1.09,0.82,0.82,1.28,0.30,NA,0.08,NA,26.85,64.75,2.92,233.50,0.00,0.00,399.00,756.00,-0.06
2025-01-02 16:00:00,90.25,152.50,3.83,15.88,10.75,17.62,21.15,0.77,NA,0.92,1.62,0.50,NA,0.30,0.10,25.70,66.75,3.38,118.00,0.00,0.00,362.75,756.50,0.05
2025-01-02 17:00:00,95.25,171.00,2.42,26.48,16.05,17.38,19.10,1.12,1.50,1.12,2.80,1.00,NA,0.70,0.38,25.42,72.25,3.30,109.50,0.00,0.00,173.00,757.00,0.04
2025-01-02 18:00:00,97.50,184.00,3.10,28.50,17.00,15.92,16.98,1.20,1.00,1.30,3.80,1.35,NA,0.95,0.72,25.45,78.50,4.57,105.00,0.00,0.00,2.75,757.50,0.06
2025-01-02 19:00:00,91.50,171.00,3.45,22.82,14.90,15.30,12.73,1.02,1.55,1.20,3.98,1.42,NA,0.85,0.65,24.85,81.75,4.38,104.50,0.00,0.00,3.00,758.25,0.06
2025-01-02 20:00:00,87.00,149.75,1.55,25.87,14.20,16.73,11.52,0.98,2.65,1.50,4.30,1.58,NA,0.95,0.70,23.55,83.00,3.87,95.50,0.00,0.00,3.00,759.00,0.06
2025-01-02 21:00:00,85.00,146.00,2.38,21.98,13.62,17.35,17.75,0.89,2.55,1.50,4.28,1.80,NA,1.00,0.72,23.15,85.25,2.45,94.25,0.00,0.00,3.00,759.50,0.04
2025-01-02 22:00:00,81.75,142.75,1.62,27.40,15.90,16.58,13.00,0.94,3.40,1.27,3.52,1.52,NA,1.00,0.68,22.68,88.25,0.80,209.25,0.00,0.00,3.00,760.00,0.01
