Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,56.92,104.35,2.0,19.26,11.7,29.12,7.6,0.63,45.01,0.31,0.86,,,0.23,0.14,25.22,79.62,,,0.0,0.0,2.6,779.69,0.05
2024-01-01 01:00:00,56.19,103.02,2.0,13.44,8.65,29.39,8.07,0.63,36.82,0.31,0.86,,,0.23,0.14,25.13,80.66,,,0.0,0.0,2.93,778.93,0.05
2024-01-01 02:00:00,53.4,97.9,2.0,12.58,8.21,30.28,6.08,0.63,36.6,0.31,0.86,,,0.23,0.14,24.85,83.13,,,0.0,0.0,2.88,777.8,0.05
2024-01-01 03:00:00,52.86,96.92,2.0,12.07,7.94,30.41,5.93,0.63,36.95,0.31,0.86,,,0.23,0.14,24.74,83.4,,,0.0,0.0,2.7,776.17,0.05
2024-01-01 04:00:00,53.41,97.92,2.0,9.54,6.62,31.03,5.66,0.63,36.6,0.31,0.86,,,0.23,0.14,24.6,83.7,,,0.0,0.0,2.57,777.19,0.05
2024-01-01 05:00:00,55.06,100.94,2.0,6.28,4.91,31.2,6.02,0.63,40.98,0.31,0.86,,,0.23,0.14,24.68,82.08,,,0.0,0.0,2.68,778.89,0.05
2024-01-01 06:00:00,55.05,100.92,2.0,11.08,7.43,29.7,6.38,0.63,40.45,0.31,0.86,,,0.23,0.14,24.68,81.41,,,0.0,0.0,5.09,781.31,0.05
2024-01-01 07:00:00,52.4,96.06,2.0,10.11,6.92,30.69,7.53,0.63,49.03,0.31,0.86,,,0.23,0.14,24.9,79.38,,,0.0,0.0,35.21,784.38,0.05
2024-01-01 08:00:00,48.87,89.6,2.0,12.22,8.02,30.03,10.4,0.63,45.64,0.31,0.86,,,0.23,0.14,25.39,77.64,,,0.0,0.0,93.0,786.22,0.06
2024-01-01 09:00:00,43.48,83.15,2.0,8.98,6.11,31.16,10.73,0.66,53.74,0.3,0.84,,,0.22,0.13,26.23,73.45,,,0.0,0.0,258.11,786.84,0.08
2024-01-01 10:00:00,41.19,82.37,2.0,6.7,5.13,31.33,10.94,0.68,62.88,0.29,0.83,,,0.22,0.12,27.1,62.09,,,0.0,0.0,303.55,786.74,0.09
2024-01-01 11:00:00,41.19,82.37,2.0,23.32,13.82,28.14,10.88,0.69,66.67,0.29,0.83,,,0.22,0.12,27.99,52.93,,,0.0,0.0,431.72,784.41,0.11
2024-01-01 12:00:00,38.7,77.4,2.0,21.61,12.92,28.68,10.95,0.72,68.2,0.31,0.77,,,0.18,0.11,28.44,50.68,,,0.0,0.0,487.2,780.47,0.11
2024-01-01 13:00:00,38.77,77.54,2.0,22.8,13.54,28.36,10.6,0.71,67.94,0.31,0.77,,,0.18,0.11,28.5,50.21,,,0.0,0.0,308.12,776.62,0.09
